station;to station;azimuth;distance m
Big Springs;Plateau;33.511086111111100;47805.010
Divide;El Paso West Base;32.851650000000000;12188.020
El Paso East Base;El Paso West Base;102.800900000000000;11289.180
El Paso West Base;Corral Bluffs;1.718577777777780;12078.390
El Paso East Base;Corral Bluffs;49.953375000000000;14875.680
Divide;Pikes Peak;61.133557500000000;52673.500
Big Springs;Pikes Peak;98.415522777777800;69423.130
Divide;Bison;102.637026111111000;87141.540
Pikes Peak;Bison;138.500263055556000;59101.180
Bison;Mount Ouray;35.112061944444400;110377.410
Pikes Peak;Mount Ouray;66.086400277777800;112774.750
Bison;Mount Elbert;81.014207222222200;82965.960
Mount Ouray;Mount Elbert;166.116068055556000;79504.240
Mount Elbert;Treasury Mountain;78.730667777777800;57730.330
Mount Ouray;Treasury Mountain;131.089899444444000;100470.890
Treasury Mountain;Uncompahgre;16.944038333333300;109320.600
Mount Ouray;Uncompahgre;70.598406944444400;115110.460
Treasury Mountain;Tavaputs;110.127560833333000;174569.800
Mount Waas;Tavaputs;189.746220000000000;112740.810
Treasury Mountain;Mount Waas;74.755079166666700;192356.710
Uncompahgre;Mount Waas;109.118930833333000;162926.730
Tavaputs;Patmos Head;88.296374166666700;112788.370
Mount Waas;Patmos Head;138.932176944444000;142552.330
Patmos Head;Mount Ellen;15.913383888888900;159283.420
Mount Waas;Mount Ellen;72.008515000000000;146290.190
Patmos Head;Wasatch;66.691603888888900;107094.020
Mount Ellen;Wasatch;153.418662777778000;123556.310
Patmos Head;Mount Nebo;105.853725555556000;129043.980
Wasatch;Mount Nebo;160.903410833333000;81792.990
Mount Nebo;Ogden Peak;176.404031944444000;154587.310
Deseret;Ogden Peak;217.123298055556000;103450.290
Antelope;Waddoup;282.339833888889000;28390.930
Ogden Peak;Waddoup;0.718900277777778;32539.900
Antelope;Salt Lake SE Base;242.961052222222000;18646.390
Salt Lake NW Base;Salt Lake SE Base;315.683097500000000;11198.680
Ogden Peak;Salt Lake NW Base;62.780563055555600;21683.050
Antelope;Salt Lake NW Base;208.034120277778000;18670.360
Ogden Peak;Antelope;46.846167222222200;38545.880
Deseret;Antelope;211.719501388889000;65696.100
Mount Nebo;Tushar;20.094753333333300;164256.130
Wasatch;Tushar;47.478229444444400;113592.390
Ogden Peak;Promontory;103.755460000000000;46376.980
Antelope;Promontory;155.423838333333000;41043.970
Mount Nebo;Deseret;134.791708888889000;102774.990
Ibepah;Deseret;237.128444166667000;130623.690
Mount Nebo;Ibepah;91.297236666666700;184375.270
Tushar;Ibepah;140.669374444444000;203594.160
Wheeler Peak;Pioche;348.280720000000000;113300.720
Tushar;Pioche;71.996860277777800;151431.850
Deseret;Pilot Peak;117.443231388889000;137517.740
Ibepah;Pilot Peak;174.286576666667000;133144.560
Ibepah;Wheeler Peak;20.076702222222200;99493.310
Tushar;Wheeler Peak;111.411831111111000;176948.000
Wheeler Peak;White Pine;54.795727500000000;127151.820
Pioche;White Pine;106.676533055556000;132367.110
Wheeler Peak;Diamond Peak;117.604915277778000;145874.650
White Pine;Diamond Peak;169.043129722222000;143154.980
Diamond Peak;Mount Callahan;98.455461388888900;98152.130
Toiyabe Dome;Mount Callahan;199.500670277778000;103335.740
Diamond Peak;Toiyabe Dome;58.270013055555600;156641.410
White Pine;Toiyabe Dome;110.033062222222000;171072.830
Mount Grant;Lone Mountain;297.709463055556000;128625.600
Toiyabe Dome;Lone Mountain;7.879416944444450;90573.820
Mount Callahan;Carson Sink;83.161665277777800;111148.090
Toiyabe Dome;Carson Sink;137.825361388889000;112907.290
Carson Sink;Mount Grant;23.343928055555600;122287.650
Toiyabe Dome;Mount Grant;77.349586666666700;128463.560
Carson Sink;Mount Como;60.120061111111100;123697.100
Mount Grant;Mount Como;130.390784722222000;77603.440
Mount Como;Pah Rah;179.983732222222000;85836.420
Mount Lola;Pah Rah;242.033794722222000;86386.110
Round Top CA;Mount Conness;322.236918055556000;97529.810
Mount Grant;Mount Conness;34.867580277777800;81453.530
Mount Como;Round Top CA;49.216737500000000;60587.940
Mount Grant;Round Top CA;95.992719722222200;105854.450
Mount Como;Mount Lola;120.989860555556000;89495.560
Round Top CA;Mount Lola;159.863487500000000;91039.140
Mount Tamalpais;Mocho;298.055142777778000;104307.600
Mount Diablo;Mocho;324.742894722222000;54890.120
Vaca;Southeast Yolo Base;235.644441388889000;30029.780
Monticello;Southeast Yolo Base;293.789485555556000;37160.800
Southeast Yolo Base;Northwest Yolo Base;163.122680000000000;17486.510
Monticello;Northwest Yolo Base;266.585115277778000;28906.930
Mount Lola;Mount Diablo;38.549498055555500;218704.430
Round Top CA;Mount Diablo;63.192593055555600;188566.860
Mount Diablo;Vaca;164.806136111111000;56830.390
Mount Helena;Vaca;304.089133611111000;57910.570
Vaca;Monticello;163.956726944444000;33271.520
Mount Helena;Monticello;270.798189722222000;38577.560
Mount Helena;Mount Tamalpais;357.759680000000000;82806.000
Mount Diablo;Mount Tamalpais;94.675405555555600;60205.710
Mount Lola;Mount Helena;67.368359166666700;213873.220
Mount Diablo;Mount Helena;144.472656666667000;107728.960
Mount Helena;Snow Mountain West;172.180152777778000;79298.640
Ross Mountain;Snow Mountain West;197.824772222222000;101704.730
Snow Mountain West;Mount Sanhedrin;118.078463888889000;32892.340
Cold Spring;Mount Sanhedrin;213.775058333333000;66041.970
Mount Helena;Ross Mountain;66.906733888888900;46133.460
Mount Tamalpais;Ross Mountain;144.780691944444000;79153.780
Cold Spring;Paxton;235.291077777778000;22123.220
Two Rock;Paxton;335.348475000000000;27621.540
Cold Spring;Two Rock;189.997447222222000;38272.700
Great Caspar;Two Rock;264.405841666667000;23783.820
Snow Mountain West;Cold Spring;59.430194444444400;76884.340
Mount Helena;Cold Spring;117.172208333333000;86598.420
Paxton;Fisher;72.141005555555600;24967.750
Cold Spring;Fisher;131.301391666667000;7401.500
Mount Sanhedrin;Great Caspar;70.356488888888900;57164.250
Cold Spring;Great Caspar;154.322850000000000;39306.250
Renfrow;Miller 3;126.776622222222000;24762.760
Renfrow;Fowler;158.607555555556000;26328.600
Sand Hill;Rutherford;181.739872222222000;30590.700
Sand Hill;Miller 3;222.697588888889000;24976.440
Sand Hill;Renfrow;264.392083333333000;37012.850
Vicar;Sand Hill;138.032805555556000;29795.140
Vicar;Renfrow;213.375713888889000;30756.550
Hahn;Vicar;113.178802777778000;26625.470
Hahn;Renfrow;168.294347222222000;36882.730
McCoy;Sand Hill;171.651125000000000;37543.200
McCoy;Vicar;224.000777777778000;20888.290
McCoy;Hahn;263.196627777778000;39310.840
Enid;McCoy;111.693900000000000;22994.500
Enid;Hahn;233.546772222222000;21980.240
Garber;Enid;96.543661111111100;21653.680
Garber;Hahn;166.209177777778000;15943.120
Mitchell;Enid;129.217027777778000;39367.140
Mitchell;Garber;158.133130555556000;24136.990
Waukomis;McCoy;154.870416666667000;31271.910
Waukomis;Enid;202.200841666667000;21420.180
Waukomis;Mitchell;277.247644444444000;39015.830
Parnell;Waukomis;157.574930555556000;21910.340
Parnell;Mitchell;243.248811111111000;33977.800
Wingard;Parnell;120.315252777778000;34197.950
Wingard;Mitchell;181.537116666667000;32465.020
Burson;Waukomis;187.285019444444000;40067.500
Burson;Parnell;214.631191666667000;23702.970
Burson;Wingard;266.829072222222000;43142.200
Eichoff;Burson;158.451363888889000;27384.490
Eichoff;Wingard;229.898650000000000;43169.870
Edmonds;Eichoff;96.850311111111100;35485.660
Edmonds;Wingard;176.232452777778000;31978.000
Caddo;Burson;183.758716666667000;35213.380
Caddo;Eichoff;232.023994444444000;15733.320
Caddo;Edmonds;263.253866666667000;47988.830
Yukon;Caddo;123.762236111111000;25719.610
Yukon;Eichoff;159.491522222222000;25565.420
Yukon;Edmonds;232.990150000000000;32920.420
Smith;Yukon;115.089727777778000;26191.920
Smith;Edmonds;184.853641666667000;30964.210
Carson;Caddo;175.433983333333000;37362.490
Carson;Yukon;218.723113888889000;29473.140
Carson;Smith;254.130680555556000;43882.060
Elreno eb;Caddo;165.596961111111000;18873.190
Elreno eb;Eichoff;195.424133333333000;28999.120
Elreno eb;Yukon;256.455888888889000;17192.260
Elreno eb;Carson;5.204388888888890;19042.980
Elreno wb;Caddo;208.065311111111000;15695.200
Elreno wb;Elreno eb;290.078186111111000;12886.671
Elreno wb;Carson;336.025738888889000;25599.320
Lanier;Carson;129.983350000000000;35642.550
Lanier;Smith;203.243413888889000;37845.920
Purcell;Lanier;108.199794444444000;20336.050
Purcell;Smith;174.013672222222000;41319.320
Table Hill;Lanier;161.187044444444000;46404.200
Table Hill;Purcell;186.613502777778000;37834.610
Osaria;Lanier;208.328455555556000;47031.390
Osaria;Table Hill;273.764869444444000;37541.760
Kechi;Carson;202.992722222222000;40938.280
Kechi;Lanier;251.039869444444000;45901.030
Kechi;Osaria;321.393852777778000;33958.510
Velma;Osaria;145.342425000000000;35183.590
Velma;Table Hill;213.465875000000000;31639.960
Arbuckle Mt.;Velma;89.783825000000000;34648.600
Arbuckle Mt.;Table Hill;146.863461111111000;31286.870
Lone tree;Velma;150.355383333333000;25311.996
Lone tree;Arbuckle Mt.;224.891872222222000;31353.270
Monument 2;Velma;224.403725000000000;30168.060
Monument 2;Lone tree;270.681461111111000;33710.130
Duncan;Osaria;208.221072222222000;27635.390
Duncan;Velma;277.755808333333000;33485.490
Duncan;Monument 2;335.130047222222000;28766.970
Benton;Monument 2;171.144169444444000;16469.440
Benton;Lone tree;243.029341666667000;34976.290
Grady;Benton;106.128852777778000;18165.030
Grady;Lone tree;213.404875000000000;24977.710
Blue;Benton;155.336430555556000;35769.790
Blue;Grady;185.252936111111000;27580.970
Cube;Monument 2;208.593172222222000;39530.210
Cube;Benton;229.366800000000000;28319.070
Cube;Blue;290.972747222222000;39135.040
Myers;Cube;199.454175000000000;35326.040
Myers;Blue;248.181769444444000;52053.840
Queen;Myers;90.419905555555600;35295.120
Queen;Cube;145.078108333333000;40886.830
Queen;Blue;213.995983333333000;23432.340
Jones;Myers;126.894536111111000;19270.976
Jones;Queen;240.207369444444000;22911.020
Bowie nwb;Jones;32.921869444444400;13226.310
Bowie nwb;Myers;91.213186111111100;22596.650
Bowie nwb;Queen;268.798327777778000;12705.700
Bowie seb;Jones;69.379580555555600;12984.960
Bowie seb;Bowie nwb;142.768400000000000;8196.028
Bowie seb;Queen;228.774616666667000;10296.370
Spradling;Jones;160.269975000000000;14649.740
Spradling;Bowie nwb;185.142377777778000;24994.310
Spradling;Queen;210.704038888889000;29265.660
Indian;Myers;187.107372222222000;33731.540
Indian;Jones;221.796016666667000;29421.610
Indian;Spradling;251.647272222222000;25907.280
Bowie standpipe;Spradling;41.456936111111100;24805.730
Bowie standpipe;Jones;77.345155555555600;21876.360
Bowie standpipe;Bowie seb;88.558266666666700;9190.420
Bowie standpipe;Bowie nwb;114.011952777778000;15479.790
Bowie standpipe;Queen;167.621255555556000;6702.740
Jim Ned;Bowie standpipe;75.819138888888900;21084.500
Jim Ned;Queen;93.623472222222200;21908.700
Jim Ned;Blue;157.240083333333000;22536.800
Moore;Indian;132.617525000000000;22872.930
Moore;Spradling;198.225822222222000;24848.610
Davis 2;Moore;143.489555555556000;16786.560
Davis 2;Spradling;176.618091666667000;37150.890
Woolly;Indian;183.455208333333000;29057.170
Woolly;Moore;233.947161111111000;23022.030
Woolly;Davis 2;269.827522222222000;28639.740
Gilbert;Woolly;126.624263888889000;48537.470
Gilbert;Davis 2;160.376008333333000;30712.420
Kyle;Woolly;181.749922222222000;26828.070
Kyle;Davis 2;227.595463888889000;39895.530
Kyle;Gilbert;272.845719444444000;39939.530
Oaks;Kyle;126.958600000000000;23823.730
Oaks;Gilbert;239.535102777778000;24189.150
Comanche;Oaks;139.948925000000000;45729.530
Comanche;Gilbert;169.746202777778000;47973.460
McClenny;Kyle;163.805569444444000;42637.120
McClenny;Oaks;195.037986111111000;27579.800
McClenny;Comanche;282.683383333333000;37627.410
Pilot;McClenny;166.544941666667000;21884.730
Pilot;Comanche;247.640605555556000;34182.870
Lone Mt.;Pilot;130.201550000000000;16574.520
Lone Mt.;McClenny;151.009511111111000;36571.290
Lone Mt.;Comanche;218.718636111111000;30327.770
Young;Pilot;243.843100000000000;17533.220
Young;Lone Mt.;275.892386111111000;28577.840
Gatlin;McClenny;203.241202777778000;14701.690
Gatlin;Pilot;305.441438888889000;13399.320
Gatlin;Young;17.298986111111100;16225.520
Stephenville nb;Young;88.654627777777800;17925.900
Stephenville nb;Pilot;163.405341666667000;7596.890
Stephenville nb;Lone Mt.;287.965647222222000;11038.910
Alarm;Young;96.170811111111100;7310.380
Alarm;Gatlin;171.475883333333000;16458.030
Alarm;Pilot;224.903666666667000;12005.900
Alarm;Stephenville nb;263.437219444444000;10722.740
Alarm;Lone Mt.;275.851852777778000;21267.540
Stephenville sb;Young;108.090233333333000;18787.450
Stephenville sb;Alarm;115.449141666667000;11729.730
Stephenville sb;Stephenville nb;180.569644444444000;6255.090
Stephenville sb;Lone Mt.;254.900772222222000;10940.580
Gibson;Young;160.482947222222000;29119.050
Gibson;Pilot;189.710755555556000;35671.120
Gibson;Stephenville nb;196.374347222222000;29059.970
Gibson;Stephenville sb;200.614638888889000;23105.960
Gibson;Lone Mt.;217.364138888889000;30806.460
Gleason;Gibson;107.919891666667000;25660.600
Gleason;Young;136.060997222222000;49112.090
Gleason;Stephenville sb;151.185338888889000;33671.600
Gleason;Lone Mt.;170.068963888889000;32827.480
Chamliss;Gibson;166.959269444444000;32669.870
Chamliss;Gleason;215.433086111111000;29421.480
Scoggins;Chamliss;83.018725000000000;23361.100
Scoggins;Gibson;133.571383333333000;42080.680
Scoggins;Gleason;163.929300000000000;21952.590
Brown;Chamliss;178.854536111111000;24168.640
Brown;Scoggins;219.996941666667000;35314.890
King 2;Brown;103.253363888889000;22069.770
King 2;Chamliss;143.133894444444000;36528.770
King 2;Scoggins;182.272113888889000;32092.090
Franklin;Brown;163.222088888889000;22198.660
Franklin;King 2;222.907880555556000;22151.670
Gilmore;Franklin;142.120638888889000;18437.680
Gilmore;King 2;187.001875000000000;30992.830
Flat Top;Brown;200.712680555556000;34886.970
Flat Top;Franklin;238.770183333333000;21968.090
Flat Top;Gilmore;275.928944444444000;30309.180
Bachelor;Flat Top;138.929025000000000;22051.430
Bachelor;Franklin;188.759886111111000;28318.890
Bachelor;Gilmore;229.327669444444000;20640.940
Lampasas neb;Flat Top;130.396616666667000;14172.750
Lampasas neb;Gilmore;252.709488888889000;20266.020
Lampasas neb;Bachelor;333.542472222222000;8304.180
Lampasas swb;Flat Top;152.325105555556000;15880.020
Lampasas swb;Franklin;204.170097222222000;27884.540
Lampasas swb;Lampasas neb;215.021994444444000;5961.171
Lampasas swb;Gilmore;244.395519444444000;25248.790
Lampasas swb;Bachelor;289.706883333333000;7566.420
May;Flat Top;176.677219444444000;30973.560
May;Lampasas swb;198.334011111111000;17763.780
May;Bachelor;221.607688888889000;19144.260
Gabriel;May;110.029244444444000;33741.120
Gabriel;Bachelor;143.744044444444000;32035.580
Gabriel;Gilmore;175.243527777778000;39393.100
Buzzard;May;150.137652777778000;27694.730
Buzzard;Gabriel;235.086891666667000;21865.310
Post;May;185.970377777778000;12667.900
Post;Buzzard;306.973977777778000;18952.320
Travis;Buzzard;149.048238888889000;17129.380
Travis;Gabriel;198.562147222222000;28681.800
Shovel;Post;180.654797222222000;34359.210
Shovel;Buzzard;214.083169444444000;27720.180
Shovel;Travis;251.222072222222000;25747.730
Shingle;Shovel;136.339227777778000;21182.440
Shingle;Travis;202.494508333333000;25521.380
Barton;Shingle;89.737683333333300;24648.700
Barton;Shovel;111.231797222222000;42095.170
Barton;Travis;147.683091666667000;27741.760
Cedar 2;Shingle;132.859969444444000;18599.900
Cedar 2;Barton;220.734838888889000;16878.570
Loneman;Shingle;178.306158333333000;25169.130
Loneman;Cedar 2;225.862155555556000;17981.880
Carpenter;Loneman;84.300430555555500;19106.870
Carpenter;Cedar 2;150.144291666667000;12224.990
Carpenter;Barton;191.917305555556000;23901.070
Krueger;Loneman;138.973797222222000;16857.850
Krueger;Carpenter;208.507866666667000;16647.470
Hugo 2;Loneman;199.178136111111000;16049.750
Hugo 2;Carpenter;234.846869444444000;29696.890
Hugo 2;Krueger;261.455094444444000;16540.400
Gus;Hugo 2;161.499388888889000;14846.520
Gus;Krueger;215.168158333333000;20220.970
Tieken;Gus;138.621072222222000;14057.910
Tieken;Krueger;184.999300000000000;27172.000
Mission Hill;Gus;211.925205555556000;12842.230
Mission Hill;Tieken;268.702347222222000;16103.230
Beer;Hugo 2;201.883855555556000;18484.400
Beer;Gus;255.157611111111000;12016.270
Beer;Mission Hill;328.319119444444000;9194.680
Seguin wb;Mission Hill;122.865219444444000;12294.200
Seguin wb;Beer;133.759263888889000;20968.900
Seguin wb;Gus;168.651488888889000;17915.340
Seguin wb;Tieken;219.426500000000000;9089.960
Seguin eb;Seguin wb;68.151450000000000;6794.590
Seguin eb;Mission Hill;104.008633333333000;17139.010
Seguin eb;Beer;119.196788888889000;24564.080
Seguin eb;Gus;146.850469444444000;17961.760
Seguin eb;Tieken;173.271563888889000;4520.700
Mott;Mission Hill;123.793727777778000;23234.200
Mott;Seguin wb;124.785330555556000;10943.100
Mott;Seguin eb;163.005675000000000;9170.660
Mott;Tieken;166.395702777778000;13642.660
Harndon;Mission Hill;165.325558333333000;19455.370
Harndon;Seguin wb;203.959927777778000;13300.180
Harndon;Tieken;210.219350000000000;22194.440
Harndon;Seguin eb;218.549325000000000;18782.560
Harndon;Mott;247.638569444444000;15567.300
Central;Harndon;108.399516666667000;7873.710
Central;Seguin wb;171.980705555556000;14780.330
Central;Seguin eb;193.885144444444000;17683.550
Central;Mott;219.526069444444000;10887.950
Thomas 2;Central;137.564975000000000;14189.200
Thomas 2;Mott;172.040463888889000;19048.130
Lavernia;Harndon;185.156855555556000;25643.720
Lavernia;Central;202.977730555556000;25048.570
Lavernia;Thomas 2;236.946022222222000;23110.740
Stockdale;Lavernia;111.198361111111000;21283.820
Stockdale;Thomas 2;178.724677777778000;20272.650
Serita;Lavernia;169.748611111111000;14502.130
Serita;Thomas 2;212.001966666667000;31686.920
Serita;Stockdale;249.076672222222000;18493.890
Karnes;Serita;150.650602777778000;39218.720
Karnes;Stockdale;177.279444444444000;40806.410
Ruckman;Karnes;46.112236111111100;23877.400
Ruckman;Serita;115.894536111111000;40439.880
Ruckman;Stockdale;141.752288888889000;30827.810
Choate;Karnes;133.759997222222000;25772.850
Choate;Ruckman;177.661513888889000;34405.110
Bryde;Karnes;170.570741666667000;14475.640
Bryde;Ruckman;205.648844444444000;34227.770
Bryde;Choate;282.207483333333000;16643.990
Pettus;Bryde;137.246733333333000;14391.910
Pettus;Choate;222.715080555556000;9574.440
Borroum;Bryde;183.585377777778000;14068.590
Borroum;Pettus;251.908566666667000;11213.660
Wiess;Borroum;112.934469444444000;17339.220
Wiess;Pettus;152.579175000000000;11518.520
Wiess;Choate;183.956525000000000;17297.350
Fleming;Borroum;184.472288888889000;18090.630
Fleming;Wiess;236.977316666667000;20739.630
Beeville;Fleming;91.362986111111100;13599.710
Beeville;Borroum;146.469944444444000;22021.920
Beeville;Wiess;198.158161111111000;12214.150
Miller 2;Fleming;149.165213888889000;20300.110
Miller 2;Beeville;190.563263888889000;17405.850
O_Neill;Miller 2;71.554969444444400;10621.980
O_Neill;Fleming;124.523794444444000;24841.340
O_Neill;Beeville;153.444402777778000;15368.810
Skelly;Miller 2;177.720166666667000;10290.210
Skelly;O_Neill;215.296541666667000;16725.650
Welder;Skelly;104.276055555556000;14916.350
Welder;Miller 2;133.227386111111000;20383.910
Welder;O_Neill;164.585105555556000;17963.780
Mathis;Skelly;190.784730555556000;13044.440
Mathis;Welder;241.554158333333000;19222.580
Nolan;Mathis;133.756113888889000;13970.550
Nolan;Skelly;161.226577777778000;23736.700
Nolan;Welder;199.931883333333000;20002.020
Elliff;Mathis;174.937397222222000;28756.300
Elliff;Nolan;201.707438888889000;20437.940
Reynolds;Mathis;213.645422222222000;21738.460
Reynolds;Nolan;249.112983333333000;23711.010
Reynolds;Elliff;305.806080555556000;18022.860
Alice;Reynolds;210.745802777778000;24209.530
Alice;Elliff;249.163638888889000;28893.650
Wood;Alice;96.852797222222200;13417.680
Wood;Reynolds;177.641602777778000;22413.090
Wood;Elliff;229.130772222222000;18108.140
Alice eb;Alice;139.483319444444000;14289.740
Alice eb;Wood;203.549122222222000;10108.630
Alice wb;Alice;167.991144444444000;11141.990
Alice wb;Wood;229.771872222222000;14414.330
Alice wb;Alice eb;269.669866666667000;6971.708
Rogers 2;Elliff;108.475288888889000;18890.670
Rogers 2;Nolan;157.521105555556000;27016.430
Kaleta;Rogers 2;32.446580555555500;15910.120
Kaleta;Elliff;74.314197222222200;27471.900
Kaleta;Nolan;121.488191666667000;22102.490
King;Alice wb;133.062847222222000;14983.480
King;Wood;180.194791666667000;19530.200
Bishop;King;83.023061111111100;16835.570
Bishop;Alice wb;106.523225000000000;28834.640
Bishop;Wood;136.456683333333000;24122.080
Ricardo;King;179.913819444444000;16571.000
Ricardo;Bishop;221.831127777778000;25014.640
Kleberg;Ricardo;87.266944444444400;13135.620
Kleberg;King;140.533922222222000;20653.680
Kleberg;Bishop;191.259355555556000;18347.730
Riviera;Ricardo;155.498213888889000;13161.370
Riviera;Kleberg;211.282030555556000;14755.860
Robbins 2;Riviera;84.730808333333300;14576.630
Robbins 2;Ricardo;118.070244444444000;22620.030
Robbins 2;Kleberg;148.736400000000000;13176.390
Roza;Riviera;170.208047222222000;13649.910
Roza;Robbins 2;219.474169444444000;19178.370
Sarita;Roza;98.500313888888900;12929.570
Sarita;Riviera;135.506891666667000;21539.160
Sarita;Robbins 2;178.011088888889000;16712.700
Turcotte;Roza;176.507936111111000;15197.040
Turcotte;Sarita;221.797891666667000;17799.880
Kenedy;Turcotte;101.545883333333000;9898.620
Kenedy;Roza;148.252475000000000;20168.490
Kenedy;Sarita;188.123777777778000;15396.350
Katherine;Turcotte;184.062786111111000;15184.340
Katherine;Kenedy;219.283402777778000;17019.220
Armstrong;Katherine;90.171894444444400;11042.230
Armstrong;Turcotte;146.745538888889000;18150.650
Armstrong;Kenedy;178.894027777778000;13199.400
Vinson;Katherine;185.792580555556000;15848.270
Vinson;Armstrong;218.760638888889000;20192.270
Norias;Vinson;98.782877777777800;11293.210
Norias;Katherine;151.371444444444000;19926.420
Norias;Armstrong;184.893938888889000;17522.380
Stillman;Vinson;187.452625000000000;15744.800
Stillman;Norias;223.532680555556000;19171.590
Yturria;Stillman;91.516125000000000;14475.790
Yturria;Vinson;142.187222222222000;20243.180
Yturria;Norias;174.992311111111000;14321.700
Brenner;Stillman;167.368930555556000;15444.180
Brenner;Yturria;217.041275000000000;18416.380
Raymond;Brenner;88.954180555555600;12663.430
Raymond;Stillman;132.808819444444000;21841.690
Raymond;Yturria;173.869322222222000;14541.040
Hidalgo;Brenner;178.515525000000000;16275.310
Hidalgo;Raymond;216.545852777778000;20554.450
Sebastian;Hidalgo;89.829161111111100;9140.810
Sebastian;Brenner;149.544388888889000;18842.780
Sebastian;Raymond;190.690080555556000;16768.120
Mercedes;Hidalgo;181.941602777778000;14052.720
Mercedes;Sebastian;214.336163888889000;17049.770
Harlingen;Mercedes;101.776897222222000;11500.380
Harlingen;Hidalgo;146.693241666667000;19613.080
Harlingen;Sebastian;174.332897222222000;16498.240
Maria;Mercedes;179.723088888889000;13396.460
Maria;Harlingen;225.352216666667000;15736.490
Mitla;Maria;87.761055555555600;11622.390
Mitla;Mercedes;137.968227777778000;17424.300
Mitla;Harlingen;177.794166666667000;10602.580
Donna;Mercedes;254.363144444444000;18605.720
Donna;Maria;294.967372222222000;19855.970
Rio;Donna;134.131761111111000;13955.840
Rio;Mercedes;208.236813888889000;16706.890
Rio;Maria;260.586941666667000;8086.150
Tenacitas;Donna;177.866363888889000;19060.000
Tenacitas;Rio;224.931438888889000;13187.790
Colombres;Donna;196.883352777778000;19992.540
Colombres;Rio;239.237558333333000;18427.640
Colombres;Tenacitas;269.259058333333000;6525.990
Benito;Mitla;96.480286111111100;12444.820
Benito;Harlingen;133.233580555556000;17518.400
Cowgill;Benito;18.305427777777800;11885.720
Cowgill;Mitla;58.470819444444400;18886.080
Cowgill;Harlingen;92.496475000000000;16508.650
Olmito;Benito;105.393008333333000;10206.900
Olmito;Cowgill;156.436130555556000;15264.650
Resaca;Olmito;29.580947222222200;11899.210
Resaca;Benito;64.087058333333300;17470.060
Resaca;Cowgill;106.941683333333000;12513.180
Arista;Olmito;107.708175000000000;17839.350
Arista;Resaca;144.831358333333000;19290.780
Point Isabel wb;Arista;18.257883333333300;11864.190
Point Isabel wb;Olmito;74.262413888888900;21516.080
Point Isabel wb;Resaca;106.906908333333000;15493.320
Point Isabel sb;Arista;54.256930555555600;10955.330
Point Isabel sb;Point Isabel wb;133.262002777778000;7099.960
Point Isabel eb;Point Isabel sb;39.779361111111100;2509.290
Point Isabel eb;Arista;51.579316666666700;13399.560
Point Isabel eb;Point Isabel wb;113.443619444444000;7384.920
Fronton;Arista;61.444530555555600;17221.800
Fronton;Point Isabel sb;73.577233333333300;6497.030
Fronton;Point Isabel eb;91.126963888888900;4626.650
Fronton;Point Isabel wb;104.891336111111000;11796.200
Cameron;Fronton;314.137058333333000;12327.430
Cameron;Point Isabel eb;333.581105555556000;9487.520
Cameron;Point Isabel sb;345.912175000000000;10748.920
Cameron;Arista;20.448669444444400;17958.630
Cameron;Point Isabel wb;24.676933333333300;6119.690
Pool;Fronton;35.792558333333300;7394.820
Pool;Cameron;101.153316666667000;13416.690
Fox;Pool;297.705108333333000;14953.970
Fox;Fronton;325.448936111111000;15729.400
Fox;Cameron;359.034888888889000;4371.200
Singer;Pool;349.772305555556000;9169.830
Singer;Cameron;60.862180555555600;13206.710
Singer;Fox;79.935069444444500;11786.530
Black Hill;Singer;351.449933333333000;6224.260
Black Hill;Fox;52.429091666666700;13474.160
Armadillo;Black Hill;277.340897222222000;9253.310
Armadillo;Singer;305.975613888889000;12489.340
Armadillo;Fox;9.039258333333330;9523.950
Mesena 2;Cameron;171.531383333333000;7862.400
Mesena 2;Fronton;276.004283333333000;7730.900
Mesena 2;Point Isabel eb;283.236580555556000;3146.200
Mesena 2;Point Isabel sb;331.180572222222000;3023.700
Mesena 2;Arista;39.399919444444400;11711.400
Point Isabel L.H.;Arista;61.604413888888900;17146.410
Point Isabel L.H.;Mesena 2;96.650416666666700;7696.390
Point Isabel L.H.;Cameron;134.576050000000000;12351.080
Point Isabel L.H.;Fox;145.778786111111000;15769.420
Point Isabel L.H.;Black Hill;184.866761111111000;21333.500
Point Isabel L.H.;Singer;190.269591666667000;15347.490
Point Isabel L.H.;Fronton;209.037802777778000;89.380
Armadillo 2;Point Isabel L.H.;341.778333333333000;23621.200
Armadillo 2;Cameron;5.872527777777780;13845.700
Armadillo 2;Fox;9.003277777777780;9519.700
Bank;Armadillo 2;220.318305555556000;7948.400
Bank;Fox;312.430638888889000;4954.400
Bank;Cameron;334.182333333333000;8568.600
Hike;Armadillo 2;269.926138888889000;6220.000
Hike;Fox;333.254055555556000;10520.800
Hike;Bank;349.905027777778000;6147.900
Cat 2;Armadillo 2;320.939916666667000;6993.300
Cat 2;Hike;18.442527777777800;5731.700
Green 2;Armadillo 2;341.224472222222000;13193.200
Green 2;Cat 2;1.300222222222220;7062.700
Green 2;Hike;8.973388888888890;12653.100
Water;Green 2;241.906166666667000;7763.000
Water;Cat 2;296.970388888889000;7508.400
Water;Hike;331.102555555556000;10101.300
Colorado;Water;81.982750000000000;5097.400
Colorado;Green 2;211.489611111111000;3450.200
Colorado;Cat 2;338.254166666667000;4434.400
Pelican 2;Green 2;288.100083333333000;5887.600
Pelican 2;Water;12.863527777777800;5625.400
